X1	X2	X3	X4	X5	Y
73.15755780432318	73.35781786768776	13.934497628351162	92.06396030282244	54.35588344775557	-843.4613300113715
3.15411066901643	71.09871146188551	77.49726957822222	21.84145750493265	29.199329449231847	-103.14208139191766
80.55706452004581	88.19910553522021	20.881037595331964	32.013978299203735	63.2071980301019	-964.5046094097971
24.91360288835217	68.74917309728232	74.30706505485357	71.44253625141806	28.186180829291494	-37.58252563408064
59.588721974191294	77.15771864083317	9.672332768382486	18.963006498673106	54.98234730125182	-930.3321693646183
26.22783943738084	80.99122852785587	77.93740836930604	52.36803957375766	81.48865534876522	-1086.5189586058755
30.683793464701726	29.454964970637565	5.586285048969531	46.227584287489535	92.97259931437456	-1757.7515755212369
35.464400810556576	79.32965519423604	77.62085142367523	24.564538556416238	94.19690864546699	-1313.5286657061795
19.74978758541622	47.043239317837546	54.44351447625465	78.78810396987737	35.424039379199904	-315.1700628118045
57.54534499660502	0.7885689376920357	75.73015114185444	18.675330475880624	77.66335608400907	-851.3085976350774
47.50981938868196	5.185976616738097	96.71156221046398	2.6280619354995594	68.22990430844324	-550.273669146309
73.48614602171295	4.655157911169194	81.87056621998572	73.49005099610348	77.61040135424216	-763.3107833909735
69.61151759904838	79.3606439415197	83.37377855589632	10.595852601877652	50.89655391127661	-304.84071947863254
45.9748779321274	66.38692288731794	32.27833425540493	78.80888594139415	4.299353645776516	211.49897778136844
29.430899156422296	78.18442015848653	69.27998263970694	73.65312717185863	93.8812430597439	-1382.556705406149
14.151041733254644	71.60048705684251	44.8855505302149	70.57120354503104	50.62815616873226	-727.5116315202195
20.609053368965778	41.58138559222332	26.581167846963684	88.27633324066511	61.59728769367357	-1025.6318044300515
71.54967452787254	62.77398705036956	17.77867876160647	92.81799750853597	81.98014571027015	-1363.2771263409097
7.219930830491473	28.86673075930516	27.549405732217636	6.215262518080012	55.23167731706559	-918.994644483619
63.41919399931402	15.13080989624691	18.48995312286581	20.945687873774254	56.944473460491174	-834.3330252480678
93.91834422586977	44.25082960113682	32.86107731809218	0.5610159684564464	55.391309316812254	-640.2944420331272
68.6115117941423	94.32077190072393	38.524562571031495	29.4787817978276	38.693704259375124	-392.688383708579
99.29896710799522	46.72255384587907	28.067379315519382	29.25634840440382	66.81006146743225	-888.5552266619028
73.9319579774714	30.976965785772126	45.845974457653995	66.46546119455728	20.970599818544155	92.3287329793369
38.093661259030796	47.62236409747322	41.214602281579495	2.4661448159267185	0.15722615511751803	352.01631254832523
5.102576017926797	51.189527686013356	26.64501705314237	7.479600018579601	17.867160301122542	-206.7098862826872
9.901142812843322	1.508832351974898	2.3458132402208065	4.373101945811397	40.3006774693454	-761.3982606188073
93.90395500617701	72.02083432260847	68.93791926827629	70.81808310681284	54.734328465588476	-402.4301037379129
63.97773433445306	16.580619111594707	21.58240093703896	32.615867071298354	6.752443180237988	191.38052684627743
66.01945839745548	94.37895155352025	41.18616869074412	30.307706139224344	75.38157802404471	-1115.6489560068392
25.615012122613855	75.0279348807409	21.616283782377376	42.21458778678344	34.394507981759325	-534.7590716714442
24.717055251117415	51.29715909345833	88.9529012610815	27.165858508804618	69.44161457392121	-743.30797599096
22.500939825433907	82.96514492801214	98.38830818442312	59.599188847348806	74.59565015150552	-818.657171190859
61.07416636962806	0.43661275169004643	90.79707564214495	77.64579214104766	0.807517139098779	802.2150730702332
71.67204720479367	35.79565155965413	98.01026286327458	63.50965983360163	65.00754617628792	-434.8585934281093
39.622840497451726	99.63227425627223	8.352224259022556	4.239861029083746	22.531840995174555	-372.93500285425023
24.755845462774484	68.41227387099151	33.290577197797475	65.87853361220061	73.28843690548617	-1226.879435207809
5.690503233306532	61.09954264123469	9.833379304040413	84.15379694810518	24.958536655136797	-474.3651109157681
9.653640539212683	35.62435681912998	13.55719181838364	8.572264719070844	67.71495839350352	-1266.062260342877
83.98124427754739	0.028036709958045858	25.92497909870206	55.27032474318033	38.65796929036266	-339.76883599365453
90.02161783245428	82.99020375779561	75.46163157346142	16.27099884657254	37.07194449302356	-26.132819106673992
94.20634148589212	61.618389328284586	65.07716409139164	56.563182687396754	33.76513469190159	1.2380899311015128
71.19002820686322	30.999102152062463	26.156481657874608	37.768857150692625	59.93629970463448	-833.0596400190402
65.21555584452507	8.9504377482712	16.71204562894485	93.08816365421305	70.16500007351216	-1099.6194522823253
92.85117714145926	8.291761786731355	63.67155404254072	16.071433923809764	79.48566323838574	-873.7506168322834
30.76155258179485	57.39553764920877	36.519038323135675	88.29653202984727	47.00715724719592	-649.6207565857928
55.06312386837627	68.31329088841692	90.29182482072943	83.99111862183067	90.92781557344037	-1089.6374570069895
38.7625674132293	24.78505182500288	17.741951824885728	15.735722542946483	25.550002157516005	-295.303729961435
73.22975745966713	66.7626068695238	82.23470081430855	30.200935945009444	36.269736980959344	3.1748315904504807
54.26829865775945	42.17796436277419	44.262895956557635	83.59015271634529	17.349843504800454	83.47033321039851
46.54079715543805	3.3935752186587287	99.80685178875943	42.57098247264112	81.87306927142735	-802.5846066595757
46.73000662448329	50.40507102303974	7.100726299615612	84.22719053816924	36.51204671921261	-590.7509014365328
89.79799300608244	30.286309382467124	67.26718888691052	18.687191386037593	52.21755340236013	-334.37307620304887
24.30732274833638	10.036098074300103	27.963248754914048	94.20055130389291	96.27692442870949	-1666.9098771190825
0.7294994179990133	21.29799594797197	60.07489843919479	67.58692011586646	36.436146188536554	-327.3081323903425
55.75984222853163	53.47225312350082	77.49579432334313	99.01316268108963	73.3443648825968	-810.60946382644
59.444849755129326	93.43376227827545	18.02144581739855	82.68977433023844	89.17600097102645	-1572.4691117116267
24.60015009519745	76.59696936297745	28.06747675058038	28.567687725093304	69.4982997572162	-1196.2901769676464
81.19903538311277	3.3055943726898795	37.46389731729122	60.105309760269755	10.239029910951947	297.75819477864803
86.73913317646699	17.02695329197771	52.713723086495726	87.00316605941994	44.21363512895907	-272.0861947362881
36.185906270927696	7.590329272904118	7.464002873422338	61.42808654417416	65.15019918279656	-1149.7885740020956
60.405312382651985	76.07963939826536	75.32131195249914	13.595415543972289	50.43502303588632	-376.31497930054184
91.34601101947035	45.71631977098335	75.17216327290221	1.6875449216024796	64.15776134826648	-528.6283707675864
93.76408989777013	36.61792794241937	39.99837834640554	14.244404108671594	93.67897567357778	-1348.9165232958258
57.966091722129576	67.08167568105785	88.69758170991774	58.72499462512023	16.473634539612647	398.2269806625022
3.967677324038321	69.3284209149874	36.844922126082324	40.84690492327121	95.82521503321905	-1716.0152347246772
93.55177675550127	13.467311308051599	4.074093269032531	83.42105902465093	52.95706084343818	-763.4345450270837
3.873077001768954	65.6806245173994	95.84810194178756	29.558628946725563	56.64306054220079	-515.9858907635955
12.439124418706282	4.031848993347575	91.23511244517748	81.27880081565989	76.855745751937	-865.1836036597263
35.34804161052869	18.724562982763327	79.63206342188268	45.95829250273018	13.162129520632027	381.501415389361
20.189510349133556	26.733350752411045	74.38160180866858	64.16893339376068	18.45549995590754	185.39639383751881
42.035070077210136	54.94974200708055	37.71861390991238	93.97317271707738	27.314937472952817	-211.11298386511987
62.86788471135863	44.75120603713132	48.49560974160242	15.116517873111091	61.56043399087259	-747.8869635292904
80.6666093453111	57.7618253653296	11.859500177734327	89.08495765549543	80.7962097190982	-1348.66969046722
54.26228117723294	66.08969103810355	8.995527465737696	57.941969149697535	60.698224403804204	-1054.298643322325
93.67883763307977	68.9790508962087	10.969931091829721	46.095450683814235	99.27002025156116	-1696.5534253853846
17.413304848415713	19.671523028660467	44.092151432029894	54.158660158809	37.21179397847304	-403.0224280286649
2.1859078880845817	8.645414018742025	52.167942442819395	67.90555251801149	16.0842646454327	41.4026138365935
59.99950362852324	19.65073136258789	15.438028592408614	56.829735389623046	0.2971954824051992	262.4700700217381
88.70492604004228	64.19122537157361	71.78874542281464	34.699136607054115	38.19741875164273	-59.50360432459877
54.50660716750229	10.925264922130717	1.1381553936404942	88.72211117561739	74.1835292927509	-1323.1089415191584
19.617374125790445	27.770032349528673	34.60489464616593	27.133846255019556	47.7564417362417	-681.8124821738297
29.841277374505925	86.76853777172053	50.049519509406714	13.30788898981342	89.35747809834396	-1434.047631049235
44.5804058642097	3.25269381316875	94.32923810904384	58.955056607418264	92.629787335124	-1061.8025561597128
96.0138937215632	18.810131685425002	24.405711684951758	48.1639683637819	44.764382078461296	-455.216110295299
90.12920373828194	58.17146218804222	22.298232395878447	38.760874395933506	4.865124838683455	271.0012790242837
35.9016743380779	30.984222427888387	17.025119073213336	58.18329850090409	68.34568719390072	-1171.0171097791758
49.453726374989984	63.30828518858353	9.642445703508473	12.296807063819692	34.472185460881974	-536.8936953566938
55.426718287577046	53.582856749165906	89.54474018597305	65.6816566750988	6.272788547585018	614.0547084636762
80.72038037559686	82.83164686014524	91.09061257459194	76.80602431854908	37.574233631909	45.47910965060896
22.254730763463638	83.5644797700565	81.16165204860862	2.988357186535595	66.80142475778673	-784.6972182951399
13.05615070249454	55.413952205400605	33.49719746106783	89.54337346208798	90.21583715939052	-1586.0818610582526
31.260161626318204	77.6399302102865	39.90831110445582	80.03525487239207	30.85918878897951	-321.6850433797313
28.346827916268204	0.7676829402433749	50.458629591586245	0.5230898361343606	3.8268540156543573	360.9461276365778
39.66145518737374	82.44257010310201	75.52623554570388	82.45219861604558	86.51454431480634	-1165.0654420171804
8.295880746159778	11.998103899595092	28.227249373827757	99.59245490078236	35.75480689240298	-504.61585389238115
63.496372368862055	55.47668634882612	26.67841689200593	86.87451477774076	44.9797773355881	-577.8341977099606
51.4352336172546	20.461881232332257	48.343868990076444	8.181221987488508	32.9905812870428	-187.56072319088935
35.44327907552787	55.164484542194714	30.706519408186583	23.902602101112656	41.56969293963464	-565.2828702509979
6.253810964205586	24.55774085937531	69.6682444880858	23.226589294278067	59.011688704006346	-698.3523706302849
16.908353805837795	84.4313233063993	75.95034010338276	59.67862300682657	80.0468519745584	-1102.9909206563748
25.461383027844995	18.92303867900229	35.835172858587086	19.550255303783494	3.0262604061991327	247.78211229065963
3.2219188235038665	28.426574971488094	90.02602557031769	13.863526435399976	95.10660283432821	-1290.7106961953168
92.18099950794493	14.059410775178405	97.40460539443	50.46128627334989	77.39159461410338	-603.5160667724012
93.09785233316109	84.60230157400326	8.589528140143743	87.04413464079505	6.424753226842506	126.32288786963608
21.84972352013448	26.048013761792177	43.197525419214266	26.646872600639547	82.50838365362425	-1308.283838339374
68.4780274473981	32.98818520616078	88.7813181925404	60.27795060061325	40.70678182257037	-20.220511967591165
34.570924400940115	42.289386473649124	5.064278340953821	31.28049210394651	20.289692850796083	-308.9205219000737
43.47417566975867	84.44974289016345	26.735471059636563	74.55888420416669	87.20532142673616	-1510.985346998155
80.64989586179678	3.0666571662537168	45.68587084444721	75.18971931359903	63.48175174302809	-710.9509085302947
48.02331152196595	27.283187751570193	95.86801334790668	70.57571261850045	62.98370344992934	-471.8112287489123
87.18692619658795	27.350253068639173	71.76876532004255	92.83896635222995	62.10053212574861	-505.4187597535497
54.11171111697539	88.18638220943367	34.48380229427983	21.792924740322505	27.953517468059964	-243.53498215974798
39.3564361983595	13.772551232639929	90.71518797201009	63.15387265038234	40.455757140777784	-69.81206964904652
58.82143462942323	9.212699567570526	5.494559924671161	60.716843174240665	23.82378848558525	-270.7622459183077
1.1375321870796151	22.107867804500934	44.37477431810215	27.754443434868058	19.54622535125661	-98.99635804167923
92.87187577804575	39.165234137927655	87.78082641713935	26.351340018386892	41.95525608100249	14.81105649613528
3.7394157440985176	41.94955050945431	31.380617012425184	32.64019995678211	86.09261846453504	-1532.919353480883
94.8046931293743	88.66519198258206	1.264215422470849	24.89716997937449	22.178458769699017	-238.97078003114356
68.50950710420784	97.27554765129007	39.30857189157082	55.18984906374968	6.079367509677203	261.82562670878514
49.562427725484525	53.21091831496286	94.10997182336042	25.744286315645205	48.61566156052582	-218.06706358550286
18.775550472469092	59.11541788720355	57.26533355588522	75.12878831652475	37.1140106122563	-344.2116438237257
43.669289763744715	14.208469408728174	10.069321324925518	98.29630387383274	53.076560813754114	-874.2465671180976
28.59688203959141	94.08516700426497	42.134309332412776	34.52969447089994	12.697863939701204	32.68836564737461
59.968369260781195	97.7522402046445	84.44660423746197	79.18729044222555	38.127421974198604	-89.2693422440392
89.82012458941439	5.049608557845453	79.84773327958291	84.80302829836658	71.76371811233356	-611.9294640791932
42.26594079451391	84.69262797357841	59.586117812336084	29.888511657608817	50.86907530354681	-558.1734869746203
6.940132375249963	37.08321760593043	1.0285690576104511	36.119845848170996	35.03238036197336	-709.7104443163746
70.75490949206545	5.6645548990948535	62.003482400722454	20.023679657373638	95.99541993822385	-1279.2838483823184
84.85178090156496	8.604906601204965	4.424768178959959	15.85312563528366	54.23301760910817	-807.7365388259536
53.52989106077219	56.38244501006431	23.636106680975455	85.39205736247285	28.996246239558566	-310.2649498520908
75.23991083892115	93.16516011892219	55.74423594878235	28.217186748449897	66.97043507671073	-816.6444774948968
23.69741653373769	21.719457098191675	49.818870856650236	64.36261663095351	91.29620721617037	-1427.8192558238345
98.72418109121791	57.373662062691345	87.83818690466671	4.834807044890099	87.3611193995726	-893.5561984478227
63.3770887289447	5.0962585778900005	21.8712963520693	80.93006978745693	48.96810554764863	-641.2280288795434
39.52609904872322	82.27327107846573	24.23265304446427	91.32490121449354	68.97310425800252	-1173.5284877810966
82.68615682170312	99.01616107744049	85.28855204543247	28.231220623891907	71.49604830791606	-683.8587924526249
56.77506330930952	36.03582699582276	79.76629091862428	68.18327763747756	2.722649193160487	638.200415499266
30.04742394594394	79.67771986984373	68.49401012589938	47.57068725850725	15.663704486934794	176.6485331105879
35.96692810885418	84.40027599946718	97.958960019956	61.77418758152593	75.98781386304549	-810.5430487941226
88.8898373213723	7.896328912780259	61.279343733746515	4.106532848077105	80.16022502262373	-915.4759112649125
74.20410804612338	36.31039258100605	23.970183231149612	49.850407292405066	75.37905051789197	-1153.4877961824282
74.63774819211103	32.74671221367863	9.95910148401089	7.628040743211728	34.36722199911381	-426.4641972315454
4.83825923396306	92.74420760142887	30.367648982425997	66.33237661233534	49.9612430623425	-864.8807482694077
49.282774173864986	64.51002076039555	65.59527246156105	62.45131920778344	19.985848048231446	142.78824802749784
55.80911144999875	23.64945711939731	85.99116853779107	65.1484046967014	7.174659981515608	602.2228573648243
18.53151292694941	4.659981969542959	43.933522580502895	50.313391516463845	58.44003250330396	-810.3314351912537
69.78960299014544	19.617519602074417	63.257001429193615	72.83795323826592	74.97018630221845	-866.8534266716518
31.305920487333193	9.566175502487173	3.924308776867702	82.7270531972914	98.8490427767459	-1865.159108137332
23.783399108562662	29.543877825553455	36.69912183106309	28.24941440538513	54.34858805660422	-788.2715888145083
88.53820787646231	52.2362473995694	62.5450500731365	26.911091742518668	42.31339932453745	-195.07425974897592
27.822161745639573	77.91720562378603	3.7479283129251306	10.24062240862522	50.09398481802118	-970.094918556815
49.31483062160523	79.01669442218112	33.202382786971675	84.90622488439232	37.12141842686566	-441.08389158587687
46.6918180102211	48.1996512804983	14.105082894210808	34.11512615079202	75.7834975994446	-1325.0585689792515
36.4858953301751	74.59216152470893	35.2879453626887	59.67479245281692	6.881667842130035	144.2477851620366
69.69268324196655	46.14166204555497	19.452954037635962	41.09027632526734	1.331545124636857	272.4761634510593
54.807476830955025	3.0553817110027914	58.82163558172557	93.83152365845451	50.97296055543383	-446.3407132547352
39.951154875967	71.73094339515053	90.95136486579212	72.75183351802508	66.4278053165964	-643.7740310386328
32.93590395971157	77.3633440497568	61.308696922725346	3.4231032537463957	25.395786677430763	-57.31048726015996
29.698935587663843	15.866680173431236	4.538041725059305	55.69165443957031	31.971619854604473	-534.435978427114
85.88960266126838	79.33261320116836	85.90851018954754	15.937416313555907	89.25854063514625	-1005.4750465934553
22.69513999366495	31.62243050551934	96.74425982603553	7.5269189730286845	87.30812350314908	-1032.4896618052574
93.9844759707612	30.815206761253645	30.533308960575	69.13996024542837	30.14055468569139	-137.93970983877296
75.03245982195517	59.12795110365593	25.160111112405414	79.78614934180536	77.44014903928816	-1206.7127746367155
6.4618785607977625	71.28123433265276	13.248435385369472	21.257029403915205	17.623584001076587	-311.6282309742049
47.965220993995864	38.416607669574354	65.96993829784421	35.42235044528474	80.55490767173121	-1043.8295300373015
4.98722262490986	3.94409655656226	44.188562314830946	78.49828131349231	28.109963508670045	-241.861762651417
77.73147213090398	26.173076306334774	80.8754005332531	79.98030844543834	83.6201209453585	-899.253275088021
38.778733347490025	30.049831114797676	59.78469560496149	7.8791988289863335	5.612881223104759	392.5216137003077
28.36351623521499	93.97575825705272	78.57848391471138	78.24791932080733	71.48211302767218	-888.4780827018717
76.87526664040946	41.38470896546357	37.38955352162352	8.522104552422771	19.581020124668157	59.34756311376634
82.80664669453446	66.50863248545717	45.36081499322475	42.188343487168034	72.00205227765647	-940.6040330024101
27.50382508087642	43.447906979680795	36.474013280881735	55.835404717443446	87.01938958801792	-1446.006130531238
98.31961790795972	20.358774865694052	22.409273269697284	88.27621726213538	1.0655086033323324	410.1548196794195
1.265531158757216	60.36101178856549	9.435752174624511	52.92827686033908	18.043912344843662	-351.3923999867955
29.657865530853577	2.427375028698897	55.33454738472461	93.01069683153615	2.1292318630343865	431.3034159962464
1.190992768620469	4.921660921408522	20.34603630217958	16.6981080981092	77.31303503332315	-1405.187129166753
58.629743904677	70.0024416525165	64.69261618938624	47.06129612322042	67.9286631001024	-799.8381586148298
27.56342021166973	15.882956005150417	19.172777295044774	5.845743916082213	15.435664882273969	-107.69655195030717
82.2130188456866	83.84217176178971	19.365487573198493	89.74440071727696	44.95960910837773	-600.836884379895
78.86413399954299	48.493931316183094	71.93582528138846	96.46602406514435	44.34850245949351	-195.32080153770517
40.44679666280524	67.39288056317658	46.46085152809237	37.93927408877909	24.65806934049314	-113.98791668797702
93.33210221314593	17.762148613808527	38.92627888317182	97.67759457157301	69.7879677380644	-861.0412445534557
29.5622971571474	34.17916936176866	75.76876243519568	90.2493565492341	52.43228538708663	-463.7566485856893
32.9100039371155	47.930216550915596	50.28357244736309	49.096843858006025	61.146063627857615	-820.1364701651798
15.113886749869277	35.92775528483374	26.344377989191102	42.639392759394724	64.05435697858871	-1087.2625886826625
24.87780925013341	85.41778733205274	94.68632039480923	8.240172429170222	13.858791356165467	374.8440560587028
6.396952575775183	25.42936560116521	87.26734964895222	65.74866080136124	81.35380322186515	-1022.4431247684772
49.66020563336661	85.68576227228931	6.559918944878474	62.06271150333386	30.784724269069454	-506.48019813942926
11.548366233799944	47.082573309015785	59.18627729756104	78.16594449551243	96.23837548323827	-1522.901043189454
91.91311875222128	29.551266193337057	53.013321670870575	59.18824715055304	60.497460009089245	-592.667858422364
76.7114087207123	63.57409094870966	5.749883244609988	68.31627950695628	0.21859946828702848	202.43732855995657
41.12298031576649	77.19610093937132	43.68292140796889	22.908489492356367	37.52539669162687	-398.5546439688269
98.59261221288574	14.442741498423695	41.051803317222124	94.98794977297118	50.1474593848559	-434.2514693363296
66.33369997759635	35.575262916153136	37.80033073972013	98.92517619006698	27.557812940055836	-123.12810660643987
64.09073307302381	15.046584140540077	57.17676048915011	7.4934252806733825	99.95297917852788	-1421.5966450679755
59.932000714271005	1.118270582670522	87.77913172457497	1.4232258477238635	43.564140756765525	-78.15116150314338
35.41955113198957	64.75361610000631	58.69989402017579	4.546324199006236	57.25178954250051	-692.6314954128173
8.544938623003006	64.22684488613493	74.70083600883206	83.92128216691965	84.4503819032252	-1204.6938150198057
10.457470741807008	11.42449422642522	64.49095918252713	5.582140602953222	51.75050116095852	-563.6253909424845
9.439912243934522	37.69681968589246	34.42424456017117	91.04868097445723	28.17512486377849	-331.9098683084605
90.62435271896513	59.19002981164125	75.13274711468866	20.589310444884223	88.8106097872161	-1037.5999375962472
10.265935145738892	13.829408522536667	74.63363426283456	34.939775993329484	52.63021160195671	-513.2003952846121
4.492272746885928	38.22080674243578	53.4387167015148	69.46666767969955	24.02709674680461	-131.21490652726658
19.875060643512366	52.35572267435023	27.85028344390468	59.7439654797905	64.12057827878725	-1080.1901222122256
47.5937253891989	18.042461761084326	24.79173682939022	61.3299952376417	82.93729728450782	-1360.4650734779125
27.3266895810785	9.132394290166578	10.36308487120442	55.05337121554755	60.974835049339696	-1074.107432435294
8.225725234162661	95.18828704731966	6.2527398995900985	16.40249448100749	98.60742522184755	-1998.8904364846521
91.2000696569295	34.0749436988118	26.223546499489935	92.22859574186161	4.858004427094276	325.93000222652074
15.910720435198499	65.47862324987527	71.13766494887422	43.09108561550155	42.122870886316456	-362.24022502848936
30.097372280228463	89.0055792661856	55.526496561813566	77.03191508946927	76.60240251581087	-1142.0760368090225
56.030544140151896	72.16702326607474	59.95194143119731	33.48459275833247	88.14528482561916	-1247.3174973396212
51.467718073453106	87.06964648921624	55.33669975837535	53.55442162096804	83.29513890709686	-1211.2123721021667
73.54337372300878	66.0481899533439	60.05110067722364	28.93005313221142	28.487613806079004	5.187359834667859
62.537172978399184	50.74995592029292	53.06061532912757	8.174886467923548	66.4769983909652	-821.2540975005065
23.62927575356131	30.929563397939898	38.46190265024866	27.047279534055424	17.898561333383846	-48.7796442531922
9.072822641433675	54.93190486990026	64.46013262047622	88.30817848912965	3.869852831287657	346.11043477198115
31.740321259529992	92.08828692807668	30.947961373530177	99.16602136242052	87.14545030351788	-1523.140599605133
91.54166006771916	97.1857398714966	57.185501614285485	27.392798392676887	4.5284986513498104	487.1677786046631
16.031164069028137	14.045615517164345	29.700432586129455	75.56960803578205	16.31813132710551	-84.41172174928397
41.91889847124297	58.77000872529891	32.90217534967908	50.49566281593613	52.43084211489734	-751.3149281617632
31.304919019758692	43.383363729534885	98.54591828261432	39.76151355382043	43.33739617675385	-126.39510222703564
52.224362995625896	68.63316510706218	51.36255112871804	45.82778626981887	67.7871988671036	-908.1661955612302
26.958756239676028	18.54666105291273	78.87581876280426	11.047166823990118	5.22087919358648	510.04275513401564
78.28384935747286	31.86731535892582	78.02733267426127	21.183224044069338	0.9596209506852915	729.9831424196159
16.35805224319271	3.1323506520273825	3.243579588764678	49.13927958483183	42.183220282124545	-775.0175424435874
6.735556195508741	61.32827474716988	42.95409382059805	72.61848446197978	56.00935161126655	-860.6299816417883
88.6731216985896	51.05426913891093	55.65985908183217	63.2724824739006	57.906172839538705	-553.539347261091
23.1324932747472	89.47371697128267	70.16005526878605	7.678711596319976	86.4378380579815	-1257.7126114251685
31.189176844809886	79.94820315237335	38.50796038672598	26.36545386887058	87.82562949133292	-1473.33753973752
34.58012689339811	57.854397085829746	95.63005962443081	73.60095198910844	27.782200675665468	159.6523874520709
60.13370968398808	95.19167833943999	25.58899234626112	81.3417483318535	27.76331385805946	-290.93388002483704
11.8261979253252	38.89517791144912	21.134987400234618	42.06807082241596	47.56054996932865	-806.6826717204041
49.53836927223196	98.78425515281684	29.70157990754869	60.18326923800831	23.140670824001862	-205.07150446331735
16.04717294869603	67.69929512109225	64.53162447813921	20.128926326775243	48.52141099886157	-538.264624905261
18.123149195523037	3.098498852055531	32.29161814109048	85.86412384511615	62.82176204446448	-979.1229651671426
39.987416964505364	90.9766294550104	62.95210177207549	62.02632045702141	53.00558249483355	-590.4613160536369
90.67730696387096	65.93535654397856	38.15951909442647	51.961144589871274	49.38192883487817	-514.4253786889437
21.11528756632608	83.17257348607782	15.654559168372263	24.81028697809843	48.229384178385985	-874.8324801762135
14.607315673879684	60.72153583443354	94.60524558237086	82.87072405665916	14.676268263455306	351.8117649946954
